doc_i,doc_j,dias,s_ref,s_emb,w
1159,1988,163,0.3356,0.7603,0.463
1159,2163,17,0.3356,0.8584,0.4924
1162,1515,486,0.5679,0.8874,0.6638
1162,1874,82,0.5679,0.8546,0.6539
1162,1888,42,0.5679,0.8604,0.6556
1162,2018,528,0.5679,0.8271,0.6457
1164,1165,2,0.9847,0.9361,0.9701
1164,1179,9,0.2847,0.917,0.4744
1164,1203,111,0.4847,0.8961,0.6081
1164,1207,113,0.9847,0.9463,0.9732
1164,2160,43,0.2847,0.9245,0.4767
1164,2214,110,0.4847,0.85,0.5943
1165,1179,7,0.2847,0.9183,0.4748
1165,1203,113,0.4847,0.8827,0.6041
1165,1207,115,0.9847,0.9458,0.9731
1165,2160,45,0.2847,0.9395,0.4812
1165,2214,112,0.4847,0.9084,0.6118
1167,1224,243,0.5,0.8534,0.606
1167,2173,23,0.5,0.9033,0.621
1169,1177,1,0.2917,0.9372,0.4854
1169,1237,1,0.4917,0.9261,0.622
1169,2199,1,0.4917,0.9708,0.6355
1172,1298,1,0.4566,0.7559,0.5464
1173,1218,85,0.3356,0.8154,0.4795
1173,1229,315,0.3356,0.8402,0.487
1173,1233,267,0.3356,0.8569,0.492
1173,1237,172,0.3356,0.9017,0.5054
1173,1653,269,0.4479,0.8645,0.5729
1173,1852,309,0.4479,0.7739,0.5457
1173,1868,273,0.4479,0.8147,0.558
1173,1870,275,0.4479,0.8564,0.5705
1173,1909,311,0.4479,0.8026,0.5543
1173,1910,311,0.4479,0.7955,0.5522
1173,1911,311,0.4479,0.789,0.5503
1173,1912,311,0.3356,0.764,0.4641
1173,1913,311,0.4479,0.7955,0.5522
1173,1915,311,0.3356,0.7927,0.4727
1173,2163,131,0.3356,0.8598,0.4929
1173,2209,348,0.3356,0.8679,0.4953
1175,1228,184,0.3,0.8996,0.4799
1176,1569,468,0.5599,0.8742,0.6542
1176,1573,467,0.5599,0.9125,0.6657
1176,1843,204,0.5599,0.8544,0.6483
1176,1846,204,0.5599,0.8592,0.6497
1176,1893,49,0.5599,0.8556,0.6486
1176,1899,33,0.5599,0.8627,0.6508
1176,1904,151,0.5599,0.8402,0.644
1176,1938,506,0.5599,0.9051,0.6635
1176,1951,502,0.5599,0.8996,0.6618
1177,1237,2,0.2917,0.9229,0.4811
1177,2094,1,0.2917,0.9396,0.4861
1179,1203,120,0.7847,0.9612,0.8377
1179,1207,122,0.2847,0.9247,0.4767
1179,2160,52,0.9847,0.9175,0.9646
1179,2214,119,0.9847,0.8662,0.9492
1186,1206,286,0.3,0.8255,0.4577
1203,1207,2,0.4847,0.8909,0.6066
1203,2160,68,0.7847,0.8792,0.8131
1203,2214,1,0.9847,0.8367,0.9403
1205,1242,53,0.4479,0.8959,0.5823
1205,1244,71,0.3356,0.9529,0.5208
1205,1868,978,0.5718,0.8737,0.6624
1205,1870,980,0.5718,0.9031,0.6712
1205,1909,1016,0.5694,0.8409,0.6509
1205,1910,1016,0.6479,0.8439,0.7067
1205,1911,1016,0.6479,0.8291,0.7023
1205,1913,1016,0.5694,0.8368,0.6497
1205,1928,15,0.5694,0.8603,0.6567
1205,1930,15,0.5694,0.911,0.6719
1205,1932,1,0.3123,0.9309,0.4979
1205,1933,71,0.5694,0.8583,0.6561
1205,1954,71,0.5694,0.8105,0.6418
1205,1972,71,0.4571,0.8519,0.5755
1205,2206,21,0.3356,0.9008,0.5052
1205,2209,357,0.3356,0.9178,0.5102
1205,2210,14,0.4479,0.9552,0.6001
1205,2211,20,0.4479,0.7737,0.5457
1207,2160,70,0.2847,0.9535,0.4854
1207,2214,3,0.4847,0.8915,0.6068
1211,1225,364,0.3511,0.8712,0.5071
1211,1576,5,0.3511,0.8523,0.5014
1211,2209,278,0.3511,0.8415,0.4982
1218,1233,352,0.3356,0.8962,0.5038
1218,1237,257,0.3356,0.8764,0.4978
1218,1653,354,0.3356,0.7958,0.4736
1218,1868,358,0.3356,0.8342,0.4852
1218,1870,360,0.3356,0.8326,0.4847
1218,1912,396,0.5528,0.9308,0.6662
1218,1915,396,0.5528,0.8972,0.6561
1218,2163,216,0.3356,0.7721,0.4665
1218,2209,263,0.3356,0.8622,0.4936
1224,2173,266,0.5,0.8387,0.6016
1225,1275,67,0.3511,0.8711,0.5071
1225,1277,82,0.3511,0.9048,0.5172
1225,1551,215,0.3511,0.8771,0.5089
1225,1576,359,0.3511,0.8971,0.5149
1225,2206,250,0.3511,0.9297,0.5246
1225,2209,86,0.3511,0.8517,0.5012
1229,1233,48,0.4922,0.9657,0.6342
1229,1237,143,0.4922,0.9205,0.6207
1229,1653,46,0.3356,0.8334,0.4849
1229,1852,6,0.3356,0.7382,0.4564
1229,1868,42,0.3356,0.798,0.4743
1229,1870,40,0.3356,0.8114,0.4783
1229,1909,4,0.3356,0.8904,0.502
1229,1910,4,0.3356,0.8915,0.5024
1229,1911,4,0.3356,0.8909,0.5022
1229,1912,4,0.3356,0.8679,0.4953
1229,1913,4,0.3356,0.8785,0.4985
1229,1915,4,0.3356,0.849,0.4896
1229,1988,4,0.3356,0.7284,0.4534
1229,2163,184,0.3356,0.7725,0.4667
1231,1848,94,0.6123,0.856,0.6854
1232,1233,1,0.5,0.9517,0.6355
1233,1237,95,0.4922,0.9335,0.6246
1233,1653,2,0.3356,0.8417,0.4874
1233,1852,42,0.3356,0.7585,0.4625
1233,1868,6,0.3356,0.7963,0.4738
1233,1870,8,0.3356,0.8299,0.4839
1233,1909,44,0.3356,0.9064,0.5068
1233,1910,44,0.3356,0.9069,0.507
1233,1911,44,0.3356,0.8973,0.5041
1233,1912,44,0.3356,0.8759,0.4977
1233,1913,44,0.3356,0.8956,0.5036
1233,1915,44,0.3356,0.862,0.4935
1233,1988,44,0.3356,0.734,0.4551
1233,2163,136,0.3356,0.8072,0.4771
1237,1653,97,0.3356,0.8856,0.5006
1237,1852,137,0.3356,0.7968,0.4739
1237,1868,101,0.3356,0.8304,0.484
1237,1870,103,0.3356,0.8736,0.497
1237,1909,139,0.3356,0.8873,0.5011
1237,1910,139,0.3356,0.8877,0.5012
1237,1911,139,0.3356,0.8793,0.4987
1237,1912,139,0.3356,0.8423,0.4876
1237,1913,139,0.3356,0.8738,0.497
1237,1915,139,0.3356,0.8588,0.4926
1237,1988,139,0.3356,0.7229,0.4518
1237,2094,1,0.4917,0.9252,0.6218
1237,2163,41,0.3356,0.8409,0.4872
1237,2199,2,0.4917,0.9545,0.6306
1239,1529,174,0.3123,0.8661,0.4785
1242,1244,18,0.3356,0.8758,0.4976
1242,1928,38,0.4479,0.9031,0.5845
1242,1930,38,0.4479,0.9461,0.5974
1242,1933,18,0.4479,0.9089,0.5862
1242,1954,18,0.4479,0.843,0.5665
1242,1972,18,0.3356,0.9034,0.5059
1242,2206,32,0.3356,0.9614,0.5233
1242,2209,304,0.3356,0.9061,0.5067
1242,2210,39,0.4479,0.8903,0.5806
1242,2211,33,0.4479,0.7536,0.5396
1244,1928,56,0.3356,0.8848,0.5003
1244,1930,56,0.3356,0.8797,0.4988
1244,2206,50,0.3356,0.8697,0.4958
1244,2209,286,0.3356,0.8829,0.4998
1244,2210,57,0.3356,0.8978,0.5042
1244,2211,51,0.3356,0.742,0.4575
1250,1462,509,0.6123,0.8028,0.6695
1250,1919,155,0.6123,0.8028,0.6695
1259,1260,1,0.6466,0.9568,0.7396
1259,1277,644,0.6466,0.8022,0.6933
1259,1279,184,0.6466,0.6972,0.6617
1259,1284,427,0.6466,0.7255,0.6703
1259,1339,371,0.6466,0.8762,0.7155
1260,1277,645,0.6466,0.8115,0.6961
1260,1279,185,0.6466,0.7237,0.6697
1260,1284,428,0.6466,0.7455,0.6763
1260,1339,372,0.6466,0.8873,0.7188
1263,1265,252,0.672,0.9576,0.7577
1265,1567,1,0.372,0.8261,0.5082
1268,1777,23,0.3123,0.8086,0.4612
1270,1273,1,0.3022,0.9564,0.4984
1270,1948,312,0.6123,0.8948,0.6971
1272,1273,800,0.6123,0.8699,0.6896
1275,1277,15,0.3511,0.8959,0.5145
1275,1281,181,0.672,0.8919,0.738
1275,1551,148,0.3511,0.8258,0.4935
1275,2120,137,0.2791,0.8916,0.4628
1275,2206,183,0.3511,0.8953,0.5143
1275,2209,153,0.3511,0.8438,0.4989
1277,1279,460,0.6466,0.86,0.7106
1277,1284,217,0.6466,0.9,0.7226
1277,1339,273,0.6466,0.8017,0.6931
1277,1551,133,0.3511,0.8542,0.502
1277,2206,168,0.3511,0.9317,0.5252
1277,2209,168,0.3511,0.8577,0.5031
1279,1284,243,0.6466,0.9476,0.7369
1279,1339,187,0.6466,0.6986,0.6622
1284,1339,56,0.6466,0.7071,0.6647
1286,2118,120,0.4012,0.8809,0.5451
1286,2122,2,0.4012,0.9594,0.5687
1286,2123,161,0.4012,0.7977,0.5202
1286,2128,1,0.4012,0.9747,0.5733
1286,2131,21,0.4012,0.8409,0.5331
1386,1678,20,0.6123,0.7811,0.663
1386,1906,37,0.6123,0.8109,0.6719
1461,1773,1,0.2553,0.9221,0.4553
1461,1774,7,0.2553,0.9131,0.4526
1461,1789,324,0.2553,0.9217,0.4552
1462,1919,664,0.6123,0.855,0.6851
1463,1471,50,0.2553,0.9537,0.4648
1463,1503,357,0.2553,0.951,0.464
1463,1773,120,0.2553,0.9323,0.4584
1463,1789,205,0.2553,0.9398,0.4606
1470,1509,697,0.5345,0.8562,0.631
1470,1656,81,0.5345,0.8052,0.6157
1470,1661,87,0.5345,0.9353,0.6547
1470,1669,88,0.5345,0.9632,0.6631
1470,1732,697,0.5345,0.8699,0.6351
1470,1840,25,0.5345,0.892,0.6417
1470,1860,88,0.5345,0.9312,0.6535
1470,1871,16,0.2885,0.9149,0.4764
1470,1874,1,0.2885,0.8902,0.469
1470,1903,9,0.2885,0.9025,0.4727
1470,1917,721,0.5345,0.7855,0.6098
1470,1923,721,0.5345,0.8225,0.6209
1470,1926,722,0.5345,0.8271,0.6223
1471,1773,70,0.2553,0.9364,0.4596
1471,1774,62,0.2553,0.9269,0.4568
1471,1789,255,0.2553,0.9458,0.4624
1477,1598,590,0.5679,0.9473,0.6817
1480,1496,156,0.3123,0.858,0.4761
1481,1503,189,0.2553,0.9198,0.4546
1481,1726,203,0.3022,0.904,0.4827
1481,1773,288,0.2553,0.933,0.4586
1481,1774,280,0.2553,0.919,0.4544
1481,1789,37,0.2553,0.9477,0.463
1483,1500,3,0.3123,0.966,0.5084
1483,1506,6,0.3123,0.8787,0.4822
1491,6963,1,0.2914,0.8699,0.465
1491,6987,1,0.2914,0.9488,0.4886
1491,7026,1,0.2914,0.8384,0.4555
1498,2012,14,0.3123,0.9595,0.5065
1499,1811,126,0.6563,0.9594,0.7472
1499,1820,126,0.7599,0.9728,0.8238
1500,1506,3,0.3123,0.8684,0.4791
1503,1789,152,0.2553,0.9567,0.4657
1509,1656,616,0.5345,0.8585,0.6317
1509,1661,610,0.5345,0.8877,0.6405
1509,1669,609,0.5345,0.8946,0.6425
1509,1761,494,0.5345,0.9482,0.6586
1509,1840,722,0.5345,0.8809,0.6384
1509,1860,609,0.5345,0.8872,0.6403
1509,1917,24,0.5345,0.7825,0.6089
1509,1923,24,0.5345,0.8212,0.6205
1509,1926,25,0.5345,0.8106,0.6173
1515,1874,568,0.5679,0.8341,0.6478
1515,1888,528,0.5679,0.8751,0.66
1515,1986,279,0.3123,0.8498,0.4736
1515,2018,42,0.5679,0.8241,0.6448
1530,2197,3,0.5,0.9248,0.6274
1535,1550,387,0.5244,0.9167,0.6421
1535,1568,415,0.5244,0.932,0.6467
1535,1576,189,0.4121,0.8925,0.5562
1535,1580,225,0.3068,0.9153,0.4894
1535,1669,67,0.3123,0.8586,0.4762
1535,1691,1,0.7189,0.8844,0.7686
1535,1704,155,0.5244,0.8165,0.612
1535,1859,120,0.5244,0.8222,0.6137
1535,1872,128,0.5244,0.7951,0.6056
1535,1881,155,0.5244,0.8207,0.6133
1535,1887,155,0.5244,0.7963,0.606
1535,1889,155,0.5244,0.8302,0.6161
1535,1890,152,0.4121,0.778,0.5219
1535,1892,46,0.4121,0.6958,0.4972
1535,1895,17,0.4121,0.8232,0.5354
1535,1902,159,0.4121,0.8365,0.5394
1535,1905,155,0.5244,0.8152,0.6116
1535,1906,2,0.3068,0.9162,0.4896
1536,1906,33,0.3123,0.9009,0.4889
1550,1568,28,0.5244,0.9093,0.6399
1550,1576,198,0.4121,0.8798,0.5524
1550,1691,386,0.5244,0.8387,0.6187
1550,1704,542,0.5244,0.7738,0.5992
1550,1859,507,0.6955,0.7608,0.7151
1550,1872,515,0.5244,0.7647,0.5965
1550,1881,542,0.5244,0.7715,0.5985
1550,1887,542,0.6955,0.7405,0.709
1550,1889,542,0.6955,0.778,0.7203
1550,1890,539,0.5832,0.7414,0.6306
1550,1892,433,0.5832,0.6693,0.609
1550,1895,370,0.5832,0.7914,0.6456
1550,1902,546,0.5832,0.7779,0.6416
1550,1905,542,0.5244,0.7548,0.5935
1551,2206,35,0.3511,0.9126,0.5195
1551,2209,301,0.3511,0.8737,0.5078
1552,1956,5,0.8,0.9456,0.8437
1564,1585,236,0.372,0.8738,0.5226
1568,1576,226,0.4121,0.8692,0.5492
1568,1691,414,0.5244,0.8543,0.6234
1568,1704,570,0.5244,0.8166,0.6121
1568,1859,535,0.5244,0.8017,0.6076
1568,1872,543,0.5244,0.7778,0.6004
1568,1881,570,0.5244,0.8146,0.6115
1568,1887,570,0.5244,0.7732,0.599
1568,1889,570,0.5244,0.8218,0.6136
1568,1905,570,0.5244,0.7991,0.6068
1569,1571,25,0.3068,0.9574,0.502
1569,1573,1,0.5599,0.8552,0.6485
1569,1618,63,0.3068,0.843,0.4677
1569,1843,672,0.5599,0.7125,0.6057
1569,1846,672,0.5599,0.699,0.6017
1569,1893,517,0.5599,0.7033,0.603
1569,1899,501,0.5599,0.7169,0.607
1569,1904,619,0.5599,0.7138,0.6061
1569,1934,50,0.3068,0.8896,0.4817
1569,1938,38,0.5599,0.8908,0.6592
1569,1951,34,0.5599,0.8907,0.6592
1571,1618,88,0.3068,0.8936,0.4828
1571,1934,75,0.3068,0.9164,0.4897
1571,1941,60,0.6123,0.882,0.6932
1573,1843,671,0.5599,0.7996,0.6318
1573,1846,671,0.5599,0.7941,0.6302
1573,1893,516,0.5599,0.8386,0.6435
1573,1899,500,0.5599,0.8116,0.6354
1573,1904,618,0.5599,0.8087,0.6346
1573,1938,39,0.6815,0.9269,0.7551
1573,1951,35,0.7599,0.9055,0.8036
1576,1691,188,0.4121,0.8098,0.5314
1576,1704,344,0.4121,0.8905,0.5556
1576,1859,309,0.4121,0.8834,0.5535
1576,1872,317,0.4121,0.9126,0.5622
1576,1881,344,0.4121,0.8463,0.5423
1576,1887,344,0.4121,0.8562,0.5453
1576,1889,344,0.4121,0.9113,0.5618
1576,1890,341,0.4121,0.8543,0.5447
1576,1892,235,0.4121,0.762,0.517
1576,1895,172,0.4121,0.8594,0.5463
1576,1902,348,0.4121,0.8366,0.5394
1576,1905,344,0.4121,0.8388,0.5401
1576,2209,273,0.3511,0.8144,0.4901
1580,1691,224,0.3068,0.8284,0.4633
1580,1906,223,0.3068,0.8691,0.4755
1585,2213,249,0.372,0.9634,0.5494
1599,1600,3,0.5,0.9404,0.6321
1599,2086,117,0.5,0.8775,0.6132
1599,2197,129,0.6364,0.8635,0.7045
1600,2086,114,0.5,0.8825,0.6147
1600,2197,126,0.5,0.874,0.6122
1618,1934,13,0.3123,0.9422,0.5013
1641,1667,49,0.2791,0.9075,0.4677
1641,1724,200,0.2791,0.9481,0.4798
1650,1657,1,0.5986,0.9083,0.6915
1650,1660,3,0.5986,0.9541,0.7052
1650,1698,3,0.5986,0.9434,0.702
1650,1708,1,0.5986,0.9547,0.7054
1653,1852,40,0.4479,0.8369,0.5646
1653,1868,4,0.4479,0.9221,0.5902
1653,1870,6,0.4479,0.9039,0.5847
1653,1909,42,0.4479,0.7751,0.5461
1653,1910,42,0.4479,0.7632,0.5425
1653,1911,42,0.4479,0.7541,0.5398
1653,1912,42,0.3356,0.7386,0.4565
1653,1913,42,0.4479,0.7694,0.5444
1653,1915,42,0.3356,0.7421,0.4575
1653,2163,138,0.3356,0.7683,0.4654
1654,1673,3,0.6123,0.9193,0.7044
1654,1883,2,0.6123,0.9168,0.7037
1654,1884,2,0.6123,0.9015,0.6991
1656,1661,6,0.5345,0.8178,0.6195
1656,1669,7,0.5345,0.82,0.6201
1656,1732,616,0.5345,0.8568,0.6312
1656,1840,106,0.5345,0.8124,0.6179
1656,1860,7,0.5345,0.8768,0.6372
1656,1917,640,0.5345,0.7343,0.5945
1656,1923,640,0.5345,0.7657,0.6039
1656,1926,641,0.5345,0.7808,0.6084
1657,1660,2,0.5986,0.9101,0.692
1657,1698,2,0.5986,0.9683,0.7095
1657,1867,1,0.5986,0.8976,0.6883
1660,1708,2,0.5986,0.9441,0.7022
1660,1867,3,0.5986,0.9437,0.7021
1661,1669,1,0.5345,0.9541,0.6604
1661,1732,610,0.5345,0.897,0.6432
1661,1840,112,0.5345,0.8644,0.6335
1661,1860,1,0.6993,0.9056,0.7612
1661,1917,634,0.5345,0.8178,0.6195
1661,1923,634,0.5345,0.8566,0.6311
1661,1926,635,0.5345,0.827,0.6223
1667,1724,249,0.2791,0.9121,0.469
1667,1844,49,0.2791,0.9016,0.4659
1667,1855,49,0.2791,0.8664,0.4553
1669,1732,609,0.5345,0.9122,0.6478
1669,1840,113,0.5345,0.9063,0.646
1669,1917,633,0.5345,0.8133,0.6181
1669,1923,633,0.5345,0.8596,0.632
1669,1926,634,0.5345,0.857,0.6312
1671,1945,600,0.6123,0.7743,0.6609
1673,1883,1,0.8123,0.9552,0.8552
1673,1884,1,0.6123,0.8965,0.6976
1678,1906,17,0.6123,0.6757,0.6313
1690,1852,94,0.3068,0.8455,0.4684
1690,1859,19,0.3068,0.9106,0.488
1690,1861,93,0.3068,0.9027,0.4856
1690,1885,16,0.3123,0.9381,0.5001
1691,1704,156,0.5244,0.7762,0.5999
1691,1859,121,0.5244,0.7602,0.5951
1691,1860,68,0.2772,0.8679,0.4544
1691,1872,129,0.5244,0.7274,0.5853
1691,1881,156,0.5244,0.8565,0.624
1691,1887,156,0.5244,0.7209,0.5834
1691,1889,156,0.5244,0.7802,0.6012
1691,1890,153,0.4121,0.8358,0.5392
1691,1892,47,0.4121,0.6843,0.4937
1691,1895,16,0.4121,0.7701,0.5195
1691,1902,160,0.4121,0.7984,0.528
1691,1903,147,0.2772,0.8731,0.4559
1691,1905,156,0.5244,0.7685,0.5976
1691,1906,1,0.3068,0.8459,0.4686
1698,1708,2,0.5986,0.9631,0.7079
1698,1867,3,0.5986,0.9087,0.6916
1704,1859,35,0.5244,0.8952,0.6357
1704,1868,4,0.3123,0.8937,0.4867
1704,1871,16,0.3123,0.9097,0.4915
1704,1872,27,0.5244,0.8717,0.6286
1704,1874,1,0.2885,0.8984,0.4715
1704,1888,39,0.3123,0.9054,0.4903
1704,1890,3,0.4121,0.8109,0.5317
1704,1892,109,0.4121,0.7427,0.5113
1704,1895,172,0.4121,0.8546,0.5448
1704,1902,4,0.4121,0.8473,0.5426
1704,1903,9,0.2885,0.9114,0.4754
1708,1867,1,0.5986,0.9041,0.6902
1711,1858,26,0.3123,0.9345,0.499
1711,1873,68,0.3068,0.8666,0.4748
1724,1844,200,0.2791,0.9189,0.4711
1724,1855,200,0.2791,0.8883,0.4619
1724,1858,26,0.3123,0.9205,0.4948
1725,1934,1,0.6123,0.8289,0.6773
1725,1949,1,0.8123,0.9545,0.855
1725,1970,1,0.6123,0.9403,0.7107
1732,1761,494,0.5345,0.9515,0.6596
1732,1840,722,0.5345,0.8965,0.6431
1732,1860,609,0.5345,0.8957,0.6429
1732,1917,24,0.5345,0.7798,0.6081
1732,1923,24,0.5345,0.8272,0.6223
1732,1926,25,0.5345,0.8228,0.621
1736,1744,1,0.3991,0.9026,0.5502
1748,1755,364,0.4746,0.8324,0.5819
1748,1756,10,0.7746,0.8739,0.8044
1748,1758,534,0.7746,0.8891,0.8089
1749,1805,124,0.3123,0.9032,0.4896
1755,1756,374,0.6204,0.9125,0.708
1755,1758,170,0.6204,0.9032,0.7052
1756,1757,550,0.5,0.9133,0.624
1756,1758,544,0.9746,0.9175,0.9574
1757,1758,6,0.5,0.9656,0.6397
1761,1917,470,0.5345,0.7431,0.5971
1761,1923,470,0.5345,0.7846,0.6095
1761,1926,469,0.5345,0.7721,0.6058
1773,1774,8,0.2553,0.9529,0.4646
1773,1789,325,0.2553,0.9523,0.4644
1774,1789,317,0.2553,0.9405,0.4609
1774,1946,635,0.6123,0.855,0.6851
1792,1808,1,0.3123,0.9395,0.5005
1794,1808,1,0.2772,0.9494,0.4788
1819,1826,111,0.7553,0.7034,0.7397
1819,2010,347,0.7553,0.7639,0.7579
1826,2010,458,0.7553,0.8521,0.7843
1840,1860,113,0.5345,0.883,0.6391
1840,1917,746,0.5345,0.7542,0.6004
1840,1923,746,0.5345,0.7961,0.613
1840,1926,747,0.5345,0.8178,0.6195
1843,1893,155,0.5599,0.8856,0.6577
1843,1899,171,0.5599,0.8693,0.6528
1843,1904,53,0.5599,0.8456,0.6456
1843,1938,710,0.5599,0.7869,0.628
1843,1951,706,0.5599,0.7812,0.6263
1846,1871,16,0.2885,0.9365,0.4829
1846,1874,1,0.2885,0.9168,0.477
1846,1893,155,0.5599,0.9378,0.6733
1846,1899,171,0.5599,0.8923,0.6597
1846,1903,9,0.2885,0.8994,0.4718
1846,1904,53,0.5599,0.8551,0.6485
1846,1938,710,0.5599,0.7753,0.6245
1846,1951,706,0.5599,0.7653,0.6215
1852,1859,75,0.3123,0.8521,0.4743
1852,1861,1,0.3068,0.9273,0.493
1852,1868,36,0.4479,0.8453,0.5671
1852,1870,34,0.4479,0.8424,0.5663
1852,1874,39,0.2834,0.8817,0.4629
1852,1885,78,0.3068,0.9078,0.4871
1852,1887,40,0.2834,0.8428,0.4513
1852,1889,40,0.2834,0.8775,0.4617
1852,1893,195,0.2834,0.8721,0.46
1852,1909,2,0.4479,0.7198,0.5295
1852,1910,2,0.4479,0.6981,0.523
1852,1911,2,0.4479,0.6913,0.5209
1852,1913,2,0.4479,0.7074,0.5258
1859,1861,74,0.3068,0.8616,0.4733
1859,1872,8,0.5244,0.8414,0.6195
1859,1874,36,0.2834,0.8661,0.4582
1859,1881,35,0.5244,0.8535,0.6231
1859,1885,3,0.3068,0.8895,0.4816
1859,1887,35,0.6955,0.9134,0.7609
1859,1889,35,0.6955,0.9415,0.7693
1859,1890,32,0.5832,0.7961,0.6471
1859,1892,74,0.5832,0.7659,0.638
1859,1893,120,0.2834,0.9293,0.4772
1859,1895,137,0.5832,0.8471,0.6623
1859,1902,39,0.5832,0.8398,0.6602
1859,1905,35,0.5244,0.8149,0.6115
1860,1903,79,0.2772,0.9361,0.4748
1860,1917,633,0.5345,0.795,0.6126
1860,1923,633,0.5345,0.8369,0.6252
1860,1926,634,0.5345,0.83,0.6231
1861,1885,77,0.3068,0.9608,0.503
1862,1899,132,0.3123,0.8358,0.4694
1868,1870,2,0.5718,0.9052,0.6718
1868,1871,20,0.3123,0.9377,0.4999
1868,1881,4,0.3123,0.848,0.473
1868,1888,43,0.3123,0.9091,0.4914
1868,1909,38,0.4479,0.7724,0.5453
1868,1910,38,0.5718,0.7657,0.63
1868,1911,38,0.5718,0.7411,0.6226
1868,1912,38,0.3356,0.7697,0.4658
1868,1913,38,0.4479,0.7729,0.5454
1868,1915,38,0.3356,0.7542,0.4612
1868,2163,142,0.3356,0.7211,0.4512
1869,1873,1,0.3123,0.9253,0.4962
1870,1909,36,0.4479,0.7732,0.5455
1870,1910,36,0.5718,0.7916,0.6377
1870,1911,36,0.5718,0.7555,0.6269
1870,1912,36,0.3356,0.7712,0.4663
1870,1913,36,0.4479,0.783,0.5484
1870,1915,36,0.3356,0.7782,0.4684
1870,2163,144,0.3356,0.7678,0.4652
1871,1874,17,0.2885,0.8862,0.4678
1871,1881,16,0.3123,0.8707,0.4798
1871,1887,16,0.2885,0.9233,0.4789
1871,1888,23,0.3123,0.9171,0.4938
1871,1889,16,0.2885,0.9483,0.4864
1871,1900,16,0.2885,0.9333,0.4819
1871,1903,7,0.2885,0.8769,0.465
1872,1881,27,0.5244,0.8061,0.6089
1872,1887,27,0.5244,0.8076,0.6094
1872,1889,27,0.5244,0.8994,0.6369
1872,1890,24,0.4121,0.8636,0.5475
1872,1892,82,0.4121,0.8093,0.5312
1872,1895,145,0.4121,0.8306,0.5376
1872,1902,31,0.4121,0.7819,0.523
1872,1905,27,0.5244,0.8181,0.6125
1874,1887,1,0.3123,0.8798,0.4826
1874,1888,40,0.5679,0.8761,0.6604
1874,1889,1,0.3123,0.9163,0.4935
1874,1893,156,0.2834,0.8805,0.4626
1874,1900,1,0.2885,0.8661,0.4618
1874,1903,10,0.2885,0.8964,0.4709
1874,2018,610,0.5679,0.7636,0.6266
1881,1888,39,0.3123,0.8832,0.4836
1881,1890,3,0.4121,0.8419,0.541
1881,1892,109,0.4121,0.7425,0.5112
1881,1895,172,0.4121,0.8545,0.5448
1881,1902,4,0.4121,0.8787,0.5521
1887,1890,3,0.5832,0.7646,0.6376
1887,1892,109,0.5832,0.7605,0.6364
1887,1893,155,0.2834,0.9231,0.4753
1887,1895,172,0.5832,0.8578,0.6656
1887,1902,4,0.5832,0.8603,0.6663
1887,1903,9,0.2885,0.8654,0.4616
1888,2018,570,0.5679,0.7312,0.6169
1889,1890,3,0.5832,0.8294,0.657
1889,1892,109,0.5832,0.8032,0.6492
1889,1893,155,0.2834,0.9401,0.4804
1889,1895,172,0.5832,0.8745,0.6706
1889,1902,4,0.5832,0.8728,0.6701
1889,1903,9,0.2885,0.9014,0.4724
1890,1892,106,0.5832,0.777,0.6413
1890,1895,169,0.5832,0.7995,0.6481
1890,1902,7,0.5832,0.7897,0.6451
1890,1905,3,0.4121,0.7783,0.5219
1892,1895,63,0.5832,0.7745,0.6406
1892,1902,113,0.5832,0.7163,0.6231
1892,1905,109,0.4121,0.7022,0.4991
1893,1899,16,0.5599,0.9306,0.6711
1893,1904,102,0.5599,0.8912,0.6593
1893,1938,555,0.5599,0.82,0.6379
1893,1951,551,0.5599,0.8008,0.6322
1895,1902,176,0.5832,0.8401,0.6602
1895,1905,172,0.4121,0.8592,0.5462
1899,1904,118,0.5599,0.9439,0.6751
1899,1938,539,0.5599,0.8172,0.6371
1899,1951,535,0.5599,0.811,0.6353
1900,1903,9,0.2885,0.8683,0.4624
1902,1905,4,0.4121,0.8404,0.5406
1904,1938,657,0.5599,0.8151,0.6365
1904,1951,653,0.5599,0.8004,0.6321
1909,1928,1001,0.5694,0.9532,0.6846
1909,1930,1001,0.5694,0.9005,0.6688
1909,1933,945,0.5694,0.9508,0.6839
1909,1954,945,0.5694,0.9471,0.6827
1909,2163,180,0.5301,0.8036,0.6121
1910,1928,1001,0.5694,0.9346,0.679
1910,1930,1001,0.5694,0.8748,0.6611
1910,1933,945,0.5694,0.9398,0.6805
1910,1954,945,0.5694,0.9398,0.6806
1910,2163,180,0.3356,0.7813,0.4693
1911,1928,1001,0.5694,0.9401,0.6807
1911,1930,1001,0.5694,0.891,0.6659
1911,1933,945,0.5694,0.9415,0.6811
1911,1954,945,0.5694,0.9347,0.679
1911,2163,180,0.3356,0.7867,0.4709
1912,2163,180,0.3356,0.7433,0.4579
1913,1928,1001,0.5694,0.9336,0.6787
1913,1930,1001,0.5694,0.8703,0.6597
1913,1933,945,0.5694,0.9309,0.6779
1913,1954,945,0.5694,0.9348,0.679
1913,2163,180,0.3356,0.7831,0.4698
1915,2163,180,0.5301,0.7709,0.6023
1917,1926,1,0.656,0.9084,0.7317
1919,1920,1,0.2339,0.9557,0.4504
